Course,Section,Faculty,Capacity,Timing
CSE103,1,TJ,0/0,T 10:10 AM - 01:10 PM
CSE103,2,TJ,0/0,R 10:10 AM - 01:10 PM
CSE103,2,TJ,0/0,MW 11:50 AM - 01:20 PM
CSE103,3,DAHF,1/30,R 01:30 PM - 03:00 PM
CSE103,3,DAHF,1/30,R 04:50 PM - 07:50 PM
CSE103,3,DAHF,1/30,T 01:30 PM - 03:00 PM
CSE103,4,DAHF,0/30,S 11:50 AM - 01:20 PM
CSE103,4,DAHF,0/30,M 01:30 PM - 04:30 PM
CSE103,4,DAHF,0/30,R 11:50 AM - 01:20 PM
CSE103,5,DHMAI,1/30,MW 03:10 PM - 04:40 PM
CSE103,5,DHMAI,1/30,S 04:50 PM - 07:50 PM
CSE103,6,DMIM,2/30,M 10:10 AM - 01:10 PM
CSE103,6,DMIM,2/30,MW 08:30 AM - 10:00 AM
CSE103,7,MRJ,0/30,T 01:30 PM - 04:30 PM
CSE103,7,MRJ,0/30,SR 11:50 AM - 01:20 PM
CSE103,8,PC,1/30,MW 03:10 PM - 04:40 PM
CSE103,8,PC,1/30,R 01:30 PM - 04:30 PM
CSE103,9,PC,0/30,T 04:50 PM - 07:50 PM
CSE103,9,PC,0/30,SR 10:10 AM - 11:40 AM
CSE103,10,MAHCY,0/30,MW 08:30 AM - 10:00 AM
CSE103,10,MAHCY,0/30,R 10:10 AM - 01:10 PM
CSE103,11,RIFAT,0/30,M 10:10 AM - 01:10 PM
CSE103,11,RIFAT,0/30,ST 08:30 AM - 10:00 AM
CSE103,12,NISHAT,0/30,TR 04:50 PM - 06:20 PM
CSE103,12,NISHAT,0/30,W 04:50 PM - 07:50 PM
CSE103,13,TBA,0/0,S 04:50 PM - 07:50 PM
CSE103,13,TBA,0/0,ST 01:30 PM - 03:00 PM
CSE103,14,TBA,0/0,T 04:50 PM - 07:50 PM
CSE103,14,TBA,0/0,ST 03:10 PM - 04:40 PM
CSE103,15,KMMU,0/30,S 04:50 PM - 07:50 PM
CSE103,15,KMMU,0/30,SR 01:30 PM - 03:00 PM
CSE103,16,KMMU,0/30,SR 03:10 PM - 04:40 PM
CSE103,16,KMMU,0/30,R 04:50 PM - 07:50 PM
CSE103,17,KMSK,1/30,ST 08:30 AM - 10:00 AM
CSE103,17,KMSK,1/30,R 04:50 PM - 07:50 PM
CSE103,18,MAMRD,0/30,T 01:30 PM - 03:00 PM
CSE103,18,MAMRD,0/30,T 04:50 PM - 07:50 PM
CSE103,18,MAMRD,0/30,R 01:30 PM - 03:00 PM
CSE103,19,MIR,0/30,SR 11:50 AM - 01:20 PM
CSE103,19,MIR,0/30,W 04:50 PM - 07:50 PM
CSE103,20,TBA,0/30,0/0
CSE103,20,TBA,0/0,W 08:00 AM - 10:00 AM
CSE103,20,TBA,0/0,TR 10:10 AM - 11:40 AM
CSE103,21,TBA,0/0,MW 04:50 PM - 06:20 PM
CSE103,21,TBA,0/0,M 08:00 AM - 10:00 AM
CSE103,22,TBA,0/0,S 08:00 AM - 11:00 AM
CSE103,22,TBA,0/0,S 04:50 PM - 06:20 PM
CSE103,22,TBA,0/0,R 04:50 PM - 06:20 PM
CSE103,23,TBA,0/0,R 01:30 PM - 03:00 PM
CSE103,23,TBA,0/0,T 01:30 PM - 03:00 PM
CSE103,23,TBA,0/0,T 10:10 AM - 01:10 PM
CSE106,1,MHAK,3/40,ST 10:10 AM - 11:40 AM
CSE106,2,MHAK,0/40,ST 01:30 PM - 03:00 PM
CSE106,3,MHAK,1/40,MW 10:10 AM - 11:40 AM
CSE106,4,DSU,0/40,MW 03:10 PM - 04:40 PM
CSE106,5,DSU,0/40,TR 04:50 PM - 06:20 PM
CSE106,6,NAFIS,4/40,MW 08:30 AM - 10:00 AM
CSE106,7,AASR,1/40,MW 03:10 PM - 04:40 PM
CSE106,8,SDNA,5/40,MW 03:10 PM - 04:40 PM
CSE106,9,MAHCY,3/40,SR 03:10 PM - 04:40 PM
CSE106,10,TBA,0/0,S 04:50 PM - 06:20 PM
CSE106,10,TBA,0/0,R 04:50 PM - 06:20 PM
CSE106,11,TBA,0/0,R 04:50 PM - 06:20 PM
CSE106,11,TBA,0/0,T 04:50 PM - 06:20 PM
CSE106,12,TBA,0/0,MW 08:30 AM - 10:00 AM
CSE106,13,TBA,0/0,T 04:50 PM - 06:20 PM
CSE106,13,TBA,0/0,R 04:50 PM - 06:20 PM
CSE106,14,TBA,0/0,T 04:50 PM - 06:20 PM
CSE106,14,TBA,0/0,S 04:50 PM - 06:20 PM
CSE106,15,TBA,0/0,S 08:30 AM - 10:00 AM
CSE106,15,TBA,0/0,R 08:30 AM - 10:00 AM
CSE106,16,TBA,0/0,R 08:30 AM - 10:00 AM
CSE106,16,TBA,0/0,S 08:30 AM - 10:00 AM
CSE106,17,TBA,0/0,T 08:30 AM - 10:00 AM
CSE106,17,TBA,0/0,R 08:30 AM - 10:00 AM
CSE108,1,RIFAT,3/30,MW 08:30 AM - 10:00 AM
CSE108,1,RIFAT,3/30,S 04:50 PM - 06:50 PM
CSE108,2,MAMRD,1/30,S 10:10 AM - 12:10 PM
CSE108,2,MAMRD,1/30,SR 03:10 PM - 04:40 PM
CSE108,3,MAMRD,2/30,MW 04:50 PM - 06:20 PM
CSE108,3,MAMRD,2/30,S 08:00 AM - 10:00 AM
CSE110,1,DAKP,3/30,S 08:00 AM - 11:00 AM
CSE110,1,DAKP,3/30,MW 10:10 AM - 11:40 AM
CSE110,2,DAKP,3/30,MW 11:50 AM - 01:20 PM
CSE110,2,DAKP,3/30,S 11:50 AM - 02:50 PM
CSE110,3,DSU,2/30,W 10:10 AM - 01:10 PM
CSE110,3,DSU,2/30,TR 03:10 PM - 04:40 PM
CSE110,4,MKR,0/30,TR 08:30 AM - 10:00 AM
CSE110,4,MKR,0/30,M 10:10 AM - 01:10 PM
CSE110,5,TBA,0/0,S 01:30 PM - 04:30 PM
CSE110,5,TBA,0/0,MW 11:50 AM - 01:20 PM
CSE110,6,SAJID,3/30,MW 04:50 PM - 06:20 PM
CSE110,6,SAJID,3/30,T 10:10 AM - 01:10 PM
CSE110,7,SDNA,3/30,R 03:10 PM - 04:40 PM
CSE110,7,SDNA,3/30,S 04:50 PM - 07:50 PM
CSE110,7,SDNA,3/30,T 03:10 PM - 04:40 PM
CSE110,8,SDNA,5/30,SR 01:30 PM - 03:00 PM
CSE110,8,SDNA,5/30,T 04:50 PM - 07:50 PM
CSE110,9,ARIJIT,0/0,S 04:50 PM - 07:50 PM
CSE110,9,ARIJIT,0/0,ST 03:10 PM - 04:40 PM
CSE110,10,SUDDIN,8/30,SR 03:10 PM - 04:40 PM
CSE110,10,SUDDIN,8/30,R 04:50 PM - 07:50 PM
CSE110,11,FZRN,0/30,T 01:30 PM - 04:30 PM
CSE110,11,FZRN,0/30,S 03:10 PM - 04:40 PM
CSE110,11,FZRN,0/30,R 03:10 PM - 04:40 PM
CSE110,12,FZRN,1/30,R 04:50 PM - 06:20 PM
CSE110,12,FZRN,1/30,S 04:50 PM - 06:20 PM
CSE110,12,FZRN,1/30,W 04:50 PM - 07:50 PM
CSE110,13,SABBIR,5/30,S 04:50 PM - 07:50 PM
CSE110,13,SABBIR,5/30,TR 03:10 PM - 04:40 PM
CSE110,14,PROMA,9/30,ST 08:30 AM - 10:00 AM
CSE110,14,PROMA,9/30,M 08:00 AM - 11:00 AM
CSE110,15,TBA,0/0,W 08:00 AM - 11:00 AM
CSE110,15,TBA,0/0,TR 10:10 AM - 11:40 AM
CSE110,16,TBA,0/0,T 04:50 PM - 06:20 PM
CSE110,16,TBA,0/0,W 08:00 AM - 10:00 AM
CSE110,16,TBA,0/0,R 04:50 PM - 06:20 PM
CSE110,17,TBA,0/0,R 04:50 PM - 06:20 PM
CSE110,17,TBA,0/0,T 08:00 AM - 11:00 AM
CSE110,17,TBA,0/0,T 04:50 PM - 06:20 PM
CSE110,18,TBA,0/0,T 04:50 PM - 06:20 PM
CSE110,18,TBA,0/0,T 08:00 AM - 11:00 AM
CSE110,18,TBA,0/0,R 04:50 PM - 06:20 PM
CSE200,1,IMRAN,3/30,R 08:00 AM - 10:00 AM
CSE200,2,MYMA,0/30,M 08:00 AM - 10:00 AM
CSE200,3,KHALID,8/30,R 10:10 AM - 12:10 PM
CSE200,4,AUR,0/30,M 08:00 AM - 10:00 AM
CSE200,5,TTB,0/30,M 01:30 PM - 03:30 PM
CSE200,6,KMSK,4/30,S 10:10 AM - 12:10 PM
CSE200,7,NISHAT,1/30,S 04:50 PM - 06:50 PM
CSE200,8,RIFAT,0/30,W 01:30 PM - 03:30 PM
CSE200,9,MAMRD,0/30,W 01:30 PM - 03:30 PM
CSE200,10,ARMAN,1/30,T 04:50 PM - 06:50 PM
CSE200,11,SABBIR,0/30,M 01:30 PM - 03:30 PM
CSE200,12,MIR,1/30,M 04:50 PM - 06:50 PM
CSE200,13,MOON,4/30,W 10:10 AM - 12:10 PM
CSE200,14,ANTU,2/30,R 01:30 PM - 03:30 PM
CSE200,15,TBA,0/0,W 01:30 PM - 03:30 PM
CSE200,16,TBA,0/0,S 08:00 AM - 10:00 AM
CSE200,17,TBA,0/0,T 08:00 AM - 10:00 AM
CSE200,18,TBA,0/0,R 10:10 AM - 12:10 PM
CSE200,19,TBA,0/0,R 10:10 AM - 12:10 PM
CSE200,20,TBA,0/0,M 08:00 AM - 10:00 AM
CSE207,1,MI,0/0,MW 10:10 AM - 11:40 AM
CSE207,1,MI,0/0,T 10:10 AM - 12:10 PM
CSE207,2,MI,0/0,T 01:30 PM - 03:30 PM
CSE207,2,MI,0/0,MW 11:50 AM - 01:20 PM
CSE207,3,DAKP,1/30,TR 11:50 AM - 01:20 PM
CSE207,3,DAKP,1/30,R 01:30 PM - 03:30 PM
CSE207,4,ATIQ,2/30,T 01:30 PM - 03:30 PM
CSE207,4,ATIQ,2/30,MW 01:30 PM - 03:00 PM
CSE207,5,ATIQ,1/30,ST 04:50 PM - 06:20 PM
CSE207,5,PC,1/30,M 04:50 PM - 06:50 PM
CSE207,6,MYMA,0/30,S 03:10 PM - 04:40 PM
CSE207,6,MYMA,0/30,R 03:10 PM - 04:10 PM
CSE207,6,MYMA,0/30,M 01:30 PM - 03:30 PM
CSE207,7,MYMA,0/30,W 01:30 PM - 03:30 PM
CSE207,7,MYMA,0/30,T 04:50 PM - 06:20 PM
CSE207,7,MYMA,0/30,R 04:50 PM - 06:20 PM
CSE207,8,AASR,3/30,TR 10:10 AM - 11:40 AM
CSE207,8,AASR,3/30,S 10:10 AM - 12:10 PM
CSE207,9,MMLI,10/30,M 04:50 PM - 06:50 PM
CSE207,9,MMLI,10/30,MW 01:30 PM - 03:00 PM
CSE207,10,MMLI,8/30,MW 03:10 PM - 04:40 PM
CSE207,10,MMLI,8/30,W 04:50 PM - 06:50 PM
CSE207,11,PC,0/30,S 04:50 PM - 06:50 PM
CSE207,11,PC,0/30,MW 01:30 PM - 03:00 PM
CSE207,12,RIFAT,0/30,SR 03:10 PM - 04:40 PM
CSE207,12,RIFAT,0/30,S 10:10 AM - 12:10 PM
CSE207,13,TBA,0/0,S 08:30 AM - 10:00 AM
CSE207,13,TBA,0/0,R 10:10 AM - 12:10 PM
CSE207,13,TBA,0/0,R 08:30 AM - 10:00 AM
CSE209,1,SJ,2/30,T 01:30 PM - 03:30 PM
CSE209,1,SJ,2/30,MW 08:30 AM - 10:00 AM
CSE209,2,ALI,0/30,ST 01:30 PM - 03:00 PM
CSE209,2,ALI,0/30,R 01:30 PM - 03:30 PM
CSE209,3,DZIM,0/30,W 01:30 PM - 03:30 PM
CSE209,3,DZIM,0/30,MW 10:10 AM - 11:40 AM
CSE209,4,DZIM,0/30,TR 11:50 AM - 01:20 PM
CSE209,4,DZIM,0/30,S 10:10 AM - 12:10 PM
CSE209,5,SHK,3/30,M 04:50 PM - 06:50 PM
CSE209,5,SHK,3/30,T 01:30 PM - 03:00 PM
CSE209,5,SHK,3/30,R 01:30 PM - 03:00 PM
CSE209,6,SHK,2/30,S 04:50 PM - 06:50 PM
CSE209,6,SHK,2/30,TR 03:10 PM - 04:40 PM
CSE209,7,MKN,2/30,MW 10:10 AM - 11:40 AM
CSE209,7,MKN,2/30,R 01:30 PM - 03:30 PM
CSE209,8,MKN,1/30,R 10:10 AM - 12:10 PM
CSE209,8,MKN,1/30,ST 10:10 AM - 11:40 AM
CSE209,9,DOF,7/30,TR 01:30 PM - 03:00 PM
CSE209,9,DOF,7/30,T 04:50 PM - 06:50 PM
CSE209,10,DOF,1/30,R 04:50 PM - 06:50 PM
CSE209,10,DOF,1/30,TR 03:10 PM - 04:40 PM
CSE209,11,DSMU,5/30,MW 01:30 PM - 03:00 PM
CSE209,11,DSMU,5/30,M 04:50 PM - 06:50 PM
CSE209,12,DSMU,1/30,W 04:50 PM - 06:50 PM
CSE209,12,DSMU,1/30,MW 03:10 PM - 04:40 PM
CSE209,13,SJA,0/30,R 04:50 PM - 06:50 PM
CSE209,13,SJA,0/30,MW 04:50 PM - 06:20 PM
CSE209,14,DMSA,0/30,TR 10:10 AM - 11:40 AM
CSE209,14,SJA,0/30,S 08:00 AM - 10:00 AM
CSE209,15,TBA,0/0,T 04:50 PM - 06:20 PM
CSE209,15,TBA,0/0,R 04:50 PM - 06:20 PM
CSE209,15,TBA,0/0,T 10:10 AM - 12:10 PM
CSE227,1,DSU,2/30,TR 11:50 AM - 01:20 PM
CSE227,1,DSU,2/30,S 03:10 PM - 06:10 PM
CSE246,1,DTBI,4/30,S 10:10 AM - 01:10 PM
CSE246,1,DTBI,4/30,R 11:50 AM - 01:20 PM
CSE246,1,DTBI,4/30,T 11:50 AM - 01:20 PM
CSE246,2,DTS,1/30,R 08:30 AM - 10:00 AM
CSE246,2,DTS,1/30,S 08:30 AM - 10:00 AM
CSE246,2,DTS,1/30,W 01:30 PM - 04:30 PM
CSE246,3,DTS,3/30,W 04:50 PM - 07:50 PM
CSE246,3,DTS,3/30,T 01:30 PM - 03:00 PM
CSE246,3,DTS,3/30,R 01:30 PM - 03:00 PM
CSE246,4,DHMAI,0/30,ST 01:30 PM - 03:00 PM
CSE246,4,DHMAI,0/30,R 04:50 PM - 07:50 PM
CSE246,5,DHMAI,0/30,TR 03:10 PM - 04:40 PM
CSE246,5,DHMAI,0/30,W 04:50 PM - 07:50 PM
CSE246,6,TBA,0/0,ST 08:30 AM - 10:00 AM
CSE246,6,TBA,0/0,R 08:00 AM - 10:00 AM
CSE246,7,TTB,1/30,S 01:30 PM - 04:30 PM
CSE246,7,TTB,1/30,MW 08:30 AM - 10:00 AM
CSE246,8,RABEA,0/30,T 01:30 PM - 04:30 PM
CSE246,8,RABEA,0/30,MW 10:10 AM - 11:40 AM
CSE246,9,RABEA,0/30,M 01:30 PM - 04:30 PM
CSE246,9,RABEA,0/30,MW 08:30 AM - 10:00 AM
CSE246,10,TBA,0/0,TR 10:10 AM - 11:40 AM
CSE246,10,TBA,0/0,S 08:00 AM - 11:00 AM
CSE246,11,TBA,0/0,MW 01:30 PM - 03:00 PM
CSE246,11,TBA,0/0,W 04:50 PM - 07:50 PM
CSE246,12,TBA,0/0,T 04:50 PM - 06:20 PM
CSE246,12,TBA,0/0,R 08:00 AM - 11:00 AM
CSE246,12,TBA,0/0,R 04:50 PM - 06:20 PM
CSE251,1,MHR,0/30,MW 10:10 AM - 11:40 AM
CSE251,1,MHR,0/30,M 08:00 AM - 10:00 AM
CSE251,2,MHR,1/30,W 08:00 AM - 10:00 AM
CSE251,2,MHR,1/30,MW 11:50 AM - 01:20 PM
CSE251,3,SJ,8/30,ST 10:10 AM - 11:40 AM
CSE251,3,SJ,8/30,R 10:10 AM - 12:10 PM
CSE251,4,SJ,1/30,M 10:10 AM - 12:10 PM
CSE251,4,SJ,1/30,ST 11:50 AM - 01:20 PM
CSE251,5,RDA,0/30,SR 01:30 PM - 03:00 PM
CSE251,5,RDA,0/30,W 10:10 AM - 12:10 PM
CSE251,6,RDA,2/30,MW 03:10 PM - 04:40 PM
CSE251,6,RDA,2/30,T 01:30 PM - 03:30 PM
CSE251,7,SHK,4/30,MW 03:10 PM - 04:40 PM
CSE251,7,SHK,4/30,W 04:50 PM - 06:50 PM
CSE251,8,MKN,0/30,W 01:30 PM - 03:30 PM
CSE251,8,PMSR,0/30,ST 03:10 PM - 04:40 PM
CSE251,9,KOUSHIK,0/30,M 01:30 PM - 03:30 PM
CSE251,9,PMSR,0/30,ST 04:50 PM - 06:20 PM
CSE251,10,SJA,0/30,S 04:50 PM - 06:50 PM
CSE251,10,SJA,0/30,T 01:30 PM - 03:00 PM
CSE251,10,SJA,0/30,R 01:30 PM - 03:00 PM
CSE251,11,SJA,0/30,R 03:10 PM - 04:10 PM
CSE251,11,SJA,0/30,T 04:50 PM - 06:50 PM
CSE251,11,SJA,0/30,T 03:10 PM - 04:40 PM
CSE251,12,TBA,0/0,S 08:30 AM - 10:00 AM
CSE251,12,TBA,0/0,T 08:00 AM - 10:00 AM
CSE251,12,TBA,0/0,R 08:30 AM - 10:00 AM
CSE251,13,TBA,0/0,R 03:10 PM - 04:40 PM
CSE251,13,TBA,0/0,T 01:30 PM - 03:30 PM
CSE251,13,TBA,0/0,S 03:10 PM - 04:40 PM
CSE302,1,DMRH,0/0,ST 11:50 AM - 01:20 PM
CSE302,1,DMRH,0/0,T 01:30 PM - 04:30 PM
CSE302,2,MKR,0/30,W 08:00 AM - 11:00 AM
CSE302,2,MKR,0/30,S 10:10 AM - 11:40 AM
CSE302,2,MKR,0/30,R 10:10 AM - 11:40 AM
CSE302,3,MRJ,2/30,MW 03:10 PM - 04:40 PM
CSE302,3,MRJ,2/30,R 01:30 PM - 04:30 PM
CSE302,4,MRJ,2/30,T 04:50 PM - 07:50 PM
CSE302,4,MRJ,2/30,S 10:10 AM - 11:40 AM
CSE302,4,MRJ,2/30,T 10:10 AM - 11:40 AM
CSE302,5,DMSHN,3/30,TR 01:30 PM - 03:00 PM
CSE302,5,MRJ,3/30,S 01:30 PM - 04:30 PM
CSE302,6,KRI,1/30,S 10:10 AM - 01:10 PM
CSE302,6,DMSHN,1/30,TR 03:10 PM - 04:40 PM
CSE302,7,KRI,0/30,MW 11:50 AM - 01:20 PM
CSE302,7,KRI,0/30,M 01:30 PM - 04:30 PM
CSE302,8,KRI,0/30,R 01:30 PM - 03:00 PM
CSE302,8,KRI,0/30,W 04:50 PM - 07:50 PM
CSE302,8,KRI,0/30,S 01:30 PM - 03:00 PM
CSE302,9,SKL,0/30,MW 08:30 AM - 10:00 AM
CSE302,9,SKL,0/30,W 11:50 AM - 02:50 PM
CSE302,10,ANTU,2/30,M 01:30 PM - 04:30 PM
CSE302,10,ANTU,2/30,MW 04:50 PM - 06:20 PM
CSE302,11,ANTU,0/30,M 10:10 AM - 01:10 PM
CSE302,11,ANTU,0/30,ST 03:10 PM - 04:40 PM
CSE302,12,TBA,0/0,S 08:00 AM - 11:00 AM
CSE302,12,TBA,0/0,MW 04:50 PM - 06:20 PM
CSE303,1,DMRH,0/0,MW 01:30 PM - 03:00 PM
CSE303,1,DMRH,0/0,S 01:30 PM - 03:30 PM
CSE303,2,DMIM,2/30,T 08:00 AM - 10:00 AM
CSE303,2,DMIM,2/30,SR 08:30 AM - 10:00 AM
CSE303,3,DMIM,0/30,SR 10:10 AM - 11:40 AM
CSE303,3,DMIM,0/30,T 10:10 AM - 12:10 PM
CSE303,4,DMIR,0/30,MW 10:10 AM - 11:40 AM
CSE303,4,SAJID,0/30,T 08:00 AM - 10:00 AM
CSE303,5,TTB,0/30,T 04:50 PM - 06:50 PM
CSE303,5,DMIR,0/30,MW 11:50 AM - 01:20 PM
CSE303,6,NAFIS,1/30,M 10:10 AM - 12:10 PM
CSE303,6,NAFIS,1/30,ST 10:10 AM - 11:40 AM
CSE303,7,NAFIS,1/30,T 08:00 AM - 10:00 AM
CSE303,7,NAFIS,1/30,SR 11:50 AM - 01:20 PM
CSE303,8,SAJID,2/30,SR 10:10 AM - 11:40 AM
CSE303,8,SAJID,2/30,S 01:30 PM - 03:30 PM
CSE303,9,TBA,0/0,S 08:30 AM - 10:00 AM
CSE303,9,TBA,0/0,R 08:30 AM - 10:00 AM
CSE303,9,TBA,0/0,T 08:00 AM - 10:00 AM
CSE303,10,DAHF,0/30,MW 11:50 AM - 01:20 PM
CSE303,10,DAHF,0/30,S 01:30 PM - 04:30 PM
CSE303,11,TBA,0/0,SR 10:10 AM - 11:40 AM
CSE325,1,DSHR,0/30,ST 08:30 AM - 10:00 AM
CSE325,1,MOON,0/30,R 08:00 AM - 10:00 AM
CSE325,2,KRI,2/30,T 04:50 PM - 06:50 PM
CSE325,2,NYA,2/30,MW 10:10 AM - 11:40 AM
CSE325,3,KRI,1/30,S 04:50 PM - 06:20 PM
CSE325,3,KRI,1/30,M 08:00 AM - 10:00 AM
CSE325,3,KRI,1/30,R 04:50 PM - 06:20 PM
CSE325,4,MOON,0/30,W 04:50 PM - 06:50 PM
CSE325,4,MOON,0/30,SR 10:10 AM - 11:40 AM
CSE325,5,MOON,0/30,ST 08:30 AM - 10:00 AM
CSE325,5,MOON,0/30,S 01:30 PM - 03:30 PM
CSE325,6,MOON,2/30,SR 11:50 AM - 01:20 PM
CSE325,6,MOON,2/30,M 04:50 PM - 06:50 PM
CSE325,7,AUR,0/30,MW 03:10 PM - 04:40 PM
CSE325,7,AUR,0/30,T 01:30 PM - 03:30 PM
CSE325,8,AUR,1/30,R 01:30 PM - 03:30 PM
CSE325,8,AUR,1/30,MW 04:50 PM - 06:20 PM
CSE325,9,MYMA,1/30,S 04:50 PM - 06:50 PM
CSE325,9,MYMA,1/30,MW 11:50 AM - 01:20 PM
CSE325,10,PMTI,2/30,T 08:00 AM - 10:00 AM
CSE325,10,PMTI,2/30,TR 10:10 AM - 11:40 AM
CSE325,11,PMTI,1/30,TR 11:50 AM - 01:20 PM
CSE325,11,PMTI,1/30,R 08:00 AM - 10:00 AM
CSE325,12,TBA,0/0,T 04:50 PM - 06:20 PM
CSE325,12,TBA,0/0,R 04:50 PM - 06:20 PM
CSE325,12,TBA,0/0,S 10:10 AM - 12:10 PM
CSE345,1,ALI,0/30,MW 10:10 AM - 11:40 AM
CSE345,1,ALI,0/30,S 10:10 AM - 12:10 PM
CSE345,2,ALI,0/30,R 10:10 AM - 12:10 PM
CSE345,2,ALI,0/30,MW 11:50 AM - 01:20 PM
CSE345,3,DZIM,0/30,SR 01:30 PM - 03:00 PM
CSE345,3,DZIM,0/30,W 04:50 PM - 06:50 PM
CSE345,4,MKN,1/30,M 01:30 PM - 03:30 PM
CSE345,4,MKN,1/30,ST 01:30 PM - 03:00 PM
CSE345,5,SHK,4/30,MW 11:50 AM - 01:20 PM
CSE345,5,SHK,4/30,S 01:30 PM - 03:30 PM
CSE345,6,NISHAT,3/30,R 03:10 PM - 04:40 PM
CSE345,6,NISHAT,3/30,W 01:30 PM - 03:30 PM
CSE345,6,NISHAT,3/30,T 03:10 PM - 04:40 PM
CSE345,7,NISHAT,1/30,R 10:10 AM - 11:40 AM
CSE345,7,NISHAT,1/30,S 10:10 AM - 11:40 AM
CSE345,7,NISHAT,1/30,M 10:10 AM - 12:10 PM
CSE345,8,AUR,0/30,R 04:50 PM - 06:20 PM
CSE345,8,AUR,0/30,T 04:50 PM - 06:50 PM
CSE345,8,AUR,0/30,S 04:50 PM - 06:20 PM
CSE345,9,KOUSHIK,0/30,MW 04:50 PM - 06:20 PM
CSE345,9,KOUSHIK,0/30,T 01:30 PM - 03:30 PM
CSE345,10,KOUSHIK,0/30,R 04:50 PM - 06:50 PM
CSE345,10,KOUSHIK,0/30,ST 04:50 PM - 06:20 PM
CSE347,1,DHJ,1/30,MW 10:10 AM - 11:40 AM
CSE347,1,DHJ,1/30,M 08:00 AM - 10:00 AM
CSE347,2,DHJ,0/30,W 08:00 AM - 10:00 AM
CSE347,2,DHJ,0/30,SR 10:10 AM - 11:40 AM
CSE347,3,DHJ,0/30,ST 01:30 PM - 03:00 PM
CSE347,3,DHJ,0/30,R 01:30 PM - 03:30 PM
CSE347,4,SABBIR,1/30,W 01:30 PM - 03:30 PM
CSE347,4,SABBIR,1/30,SR 01:30 PM - 03:00 PM
CSE347,5,YS,1/30,ST 04:50 PM - 06:20 PM
CSE347,5,YS,1/30,M 04:50 PM - 06:50 PM
CSE347,6,SABBIR,0/30,T 04:50 PM - 06:50 PM
CSE347,6,SABBIR,0/30,MW 04:50 PM - 06:20 PM
CSE347,7,SKL,0/30,TR 08:30 AM - 10:00 AM
