Course,Section,Faculty,Capacity,Timing
MAT7211,3,KMM,40/40,T 08:00 AM - 10:00 AM
MAT7211,4,UM,42/42,ST 10:10 AM - 11:40 AM
MAT7211,5,SADIA,29/40,T 04:50 PM - 06:20 PM
MAT7211,5,SADIA,29/40,R 04:50 PM - 06:20 PM
MAT7211,6,TBA,0/0,ST 03:10 PM - 04:40 PM
MAT7211,7,PAG,46/46,R 04:50 PM - 06:20 PM
MAT7211,7,PAG,46/46,T 04:50 PM - 06:20 PM
MAT7211,8,MOAK,50/50,TR 10:10 AM - 11:40 AM
MAT7211,10,SEH,28/40,TR 10:10 AM - 11:40 AM
MAT7211,11,MASM,45/46,MW 04:50 PM - 06:20 PM
MDS501,1,DIAK,6/40,A 01:00 PM - 04:00 PM
MDS510,1,DZK,14/40,F 02:30 PM - 05:30 PM
MDS521,1,BB,15/40,A 09:30 AM - 12:30 PM
MDS531,1,DIAK,16/40,A 04:30 PM - 07:00 PM
MDS695,1,TBA,4/20,S 06:30 PM - 09:00 PM
MDS699,1,TBA,5/20,S 06:30 PM - 09:00 PM
EEE101,1,DAH,30/30,TR 10:10 AM - 11:40 AM
EEE101,1,KNS,30/30,M 10:10 AM - 12:10 PM
EEE101,1,KNS,30/30,M 10:10 AM - 12:10 PM
EEE101,2,DMMUR,28/30,M 08:00 AM - 10:00 AM
EEE101,2,DMMUR,28/30,M 08:00 AM - 10:00 AM
EEE101,2,DMMUR,28/30,SR 08:30 AM - 10:00 AM
EEE101,3,KHA,18/31,TR 11:50 AM - 01:20 PM
EEE101,3,DFP,18/31,S 10:10 AM - 12:10 PM
EEE101,3,DFP,18/31,S 10:10 AM - 12:10 PM
EEE102,1,KHA,31/31,S 10:10 AM - 12:10 PM
EEE102,1,KHA,31/31,MW 01:30 PM - 03:00 PM
EEE102,2,DMRK,30/30,TR 08:30 AM - 10:00 AM
EEE102,2,DMRK,30/30,M 08:00 AM - 10:00 AM
EEE102,3,ADRN,24/26,ST 03:10 PM - 04:40 PM
EEE102,3,ADRN,24/26,M 04:50 PM - 06:50 PM
EEE105,1,FMA,33/33,S 01:30 PM - 03:00 PM
EEE105,1,FMA,33/33,R 01:30 PM - 03:30 PM
EEE105,1,FMA,33/33,T 01:30 PM - 03:00 PM
EEE105,2,RZS,33/33,W 11:50 AM - 01:20 PM
EEE105,2,RZS,33/33,R 10:10 AM - 12:10 PM
EEE105,2,RZS,33/33,M 11:50 AM - 01:20 PM
EEE105,3,TBA,33/33,S 08:30 AM - 10:00 AM
EEE105,3,TBA,33/33,M 04:50 PM - 06:50 PM
EEE105,3,TBA,33/33,R 08:30 AM - 10:00 AM
EEE165,1,ASHIFUR,5/5,TR 03:10 PM - 04:40 PM
EEE165,2,ASHIFUR,10/13,TR 04:50 PM - 06:20 PM
EEE201,1,ADRN,30/30,R 08:00 AM - 10:00 AM
EEE201,1,ADRN,30/30,R 08:00 AM - 10:00 AM
EEE201,1,SMNP,30/30,MW 08:30 AM - 10:00 AM
EEE201,2,HAB,30/30,T 08:00 AM - 10:00 AM
EEE201,2,HAB,30/30,T 08:00 AM - 10:00 AM
EEE201,2,DMMUR,30/30,MW 01:30 PM - 03:00 PM
EEE201,3,DMMUR,30/30,ST 11:50 AM - 01:20 PM
EEE201,3,DMMUR,30/30,W 08:00 AM - 10:00 AM
EEE201,3,DMMUR,30/30,W 08:00 AM - 10:00 AM
EEE202,1,DMMAH,30/30,MW 10:10 AM - 11:40 AM
EEE202,1,DMMAH,30/30,S 01:30 PM - 03:30 PM
EEE202,2,KNS,25/30,T 10:10 AM - 12:10 PM
EEE202,2,KNS,25/30,SR 03:10 PM - 04:40 PM
EEE204,1,RZS,30/30,S 01:30 PM - 03:00 PM
EEE204,1,RZS,30/30,T 08:00 AM - 10:00 AM
EEE204,1,RZS,30/30,R 01:30 PM - 03:00 PM
EEE204,2,RZS,30/30,T 10:10 AM - 11:40 AM
EEE204,2,RZS,30/30,W 08:00 AM - 10:00 AM
EEE204,2,RZS,30/30,S 10:10 AM - 11:40 AM
EEE205,1,DMRK,30/30,MW 01:30 PM - 03:00 PM
EEE205,1,DMRK,30/30,S 08:00 AM - 10:00 AM
EEE205,2,DMRK,30/30,T 10:10 AM - 12:10 PM
EEE205,2,TBA,30/30,SR 04:50 PM - 06:20 PM
EEE300,1,TBA,3/4,ST 03:10 PM - 04:40 PM
EEE300,2,ADRN,27/30,TR 10:10 AM - 11:40 AM
EEE301,1,SMNP,30/30,MW 04:50 PM - 06:20 PM
EEE301,1,KHA,30/30,S 01:30 PM - 03:30 PM
EEE301,1,KHA,30/30,S 01:30 PM - 03:30 PM
EEE301,2,SMNP,30/30,R 01:30 PM - 03:30 PM
EEE301,2,SMNP,30/30,R 01:30 PM - 03:30 PM
EEE301,2,SMNP,30/30,ST 01:30 PM - 03:00 PM
EEE303,1,DFP,35/35,T 11:50 AM - 01:20 PM
EEE303,1,DFP,35/35,R 11:50 AM - 01:20 PM
EEE303,2,DFP,35/35,MW 11:50 AM - 01:20 PM
EEE304,1,DRAH,26/30,TR 01:30 PM - 03:00 PM
EEE304,1,DRAH,26/30,S 10:10 AM - 12:10 PM
EEE304,1,DRAH,26/30,S 10:10 AM - 12:10 PM
EEE304,2,DRAH,27/30,T 08:00 AM - 10:00 AM
EEE304,2,DRAH,27/30,T 08:00 AM - 10:00 AM
EEE304,2,DRAH,27/30,MW 03:10 PM - 04:40 PM
EEE305,1,RNS,37/37,T 03:10 PM - 04:40 PM
EEE305,1,RNS,37/37,R 03:10 PM - 04:40 PM
EEE305,2,TBA,0/0,MW 04:50 PM - 06:20 PM
EEE306,1,MMAI,30/30,M 10:10 AM - 11:40 AM
EEE306,1,MMAI,30/30,T 08:00 AM - 10:00 AM
EEE306,1,MMAI,30/30,T 08:00 AM - 10:00 AM
EEE306,1,MMAI,30/30,W 10:10 AM - 11:40 AM
EEE306,2,MMAI,30/30,T 10:10 AM - 11:40 AM
EEE306,2,MMAI,30/30,R 08:00 AM - 10:00 AM
EEE306,2,MMAI,30/30,R 08:00 AM - 10:00 AM
EEE306,2,MMAI,30/30,S 10:10 AM - 11:40 AM
EEE307,1,KNS,30/30,MW 03:10 PM - 04:40 PM
EEE307,1,KNS,30/30,S 04:50 PM - 06:50 PM
EEE307,2,ADRN,31/31,M 01:30 PM - 03:30 PM
EEE307,2,ADRN,31/31,MW 10:10 AM - 11:40 AM
EEE308,1,RNS,34/34,T 01:30 PM - 03:00 PM
EEE308,1,RNS,34/34,R 01:30 PM - 03:00 PM
EEE308,2,TBA,0/0,ST 03:10 PM - 04:40 PM
EEE309,1,HAB,30/30,S 11:50 AM - 01:20 PM
EEE309,1,HAB,30/30,R 10:10 AM - 12:10 PM
EEE309,1,HAB,30/30,T 11:50 AM - 01:20 PM
EEE309,2,HAB,22/22,MW 01:30 PM - 03:00 PM
EEE309,2,HAB,22/22,S 08:00 AM - 10:00 AM
EEE399,1,MMKR,34/34,MW 08:30 AM - 10:00 AM
EEE399,2,MMKR,0/0,MW 01:30 PM - 03:00 PM
EEE400,1,A,0/30,1HAB
EEE400,1,B,0/30,1TBA
EEE400,1,C,0/30,1TBA
EEE402,1,DRAH,30/30,MW 01:30 PM - 03:00 PM
EEE402,1,KNS,30/30,T 01:30 PM - 03:30 PM
EEE402,1,KNS,30/30,T 01:30 PM - 03:30 PM
EEE403,1,MMAI,35/35,MW 08:30 AM - 10:00 AM
EEE416,1,DMMAH,30/30,SR 11:50 AM - 01:20 PM
EEE416,1,DMMAH,30/30,M 01:30 PM - 03:30 PM
EEE418,1,DMMAH,25/30,W 01:30 PM - 03:30 PM
EEE418,1,DMMAH,25/30,W 01:30 PM - 03:30 PM
EEE418,1,DAH,25/30,TR 08:30 AM - 10:00 AM
EEE421,1,DFP,30/30,ST 03:10 PM - 04:40 PM
EEE421,1,DFP,30/30,R 01:30 PM - 03:30 PM
EEE421,1,DFP,30/30,R 01:30 PM - 03:30 PM
EEE433,1,FMA,30/30,R 04:50 PM - 06:50 PM
EEE433,1,FMA,30/30,ST 04:50 PM - 06:20 PM
EEE436,1,FMA,36/36,M 04:50 PM - 06:20 PM
EEE436,1,FMA,36/36,W 04:50 PM - 06:20 PM
EEE441,1,SMNP,35/35,ST 04:50 PM - 06:20 PM
EEE445,1,DAH,35/35,MW 11:50 AM - 01:20 PM
EEE490,1,TBA,5/20,F 10:00 AM - 11:00 AM
EEE7165,1,ASHIFUR,33/35,TR 03:10 PM - 04:40 PM
EEE7165,2,ASHIFUR,15/27,TR 04:50 PM - 06:20 PM
CE100,1,MRMK,0/0,R 08:00 AM - 10:00 AM
CE100,2,KASB,0/0,T 02:00 PM - 04:00 PM
CE100,3,JTH,0/0,R 02:01 PM - 04:01 PM
CE100,4,TAJWAR,0/0,M 09:00 AM - 11:00 AM
CE101,1,DMNH,0/0,MW 03:10 PM - 04:40 PM
CE101,2,MRMK,0/5,ST 10:10 AM - 11:40 AM
CE101,3,TAJWAR,0/5,MW 01:30 PM - 03:00 PM
CE101,4,DMTS,0/5,ST 10:10 AM - 11:40 AM
CE102,1,TAJWAR,0/5,W 10:10 AM - 12:10 PM
CE102,2,MNZ,2/5,R 01:30 PM - 03:30 PM
CE102,3,MNZ,0/5,R 03:31 PM - 05:30 PM
CE103,1,MRMK,0/4,ST 11:50 AM - 01:20 PM
CE103,1,MRMK,0/4,R 12:00 PM - 02:00 PM
CE103,2,TAJWAR,1/5,R 10:01 AM - 11:49 AM
CE103,2,TAJWAR,1/5,ST 10:10 AM - 11:40 AM
CE200,1,MRMK,4/5,M 01:00 PM - 03:00 PM
CE200,2,JTH,1/5,W 08:00 AM - 10:00 AM
CE201,1,DMTS,0/5,ST 03:10 PM - 04:40 PM
CE201,1,FYH,0/5,M 03:10 PM - 05:10 PM
CE201,2,FYH,2/5,T 03:10 PM - 05:10 PM
CE201,2,FYH,2/5,ST 08:30 AM - 10:00 AM
CE201,3,MRMK,2/5,MW 10:10 AM - 11:40 AM
CE201,3,MRMK,2/5,S 03:10 PM - 05:10 PM
CE203,1,JTH,5/6,ST 03:10 PM - 04:40 PM
CE203,2,DMRN,4/10,TR 03:10 PM - 04:40 PM
CE208,1,SAIFUL,9/9,S 11:50 AM - 01:50 PM
CE208,2,JTH,10/10,S 10:10 AM - 12:10 PM
CE211,1,DMNH,2/2,MW 10:10 AM - 11:40 AM
CE211,1,TAJWAR,2/2,R 08:00 AM - 10:00 AM
CE211,2,EIB,6/8,R 10:10 AM - 12:10 PM
CE211,2,EIB,6/8,SR 08:00 AM - 10:00 AM
CE213,1,FYH,8/10,MW 11:50 AM - 01:20 PM
CE213,2,FYH,10/10,SR 10:10 AM - 11:40 AM
CE261,1,KASB,5/5,TR 11:50 AM - 01:20 PM
CE261,1,KASB,5/5,S 03:00 PM - 05:00 PM
CE261,2,SADIK,5/5,W 12:00 PM - 02:00 PM
CE261,2,SADIK,5/5,ST 08:30 AM - 10:00 AM
CE301,1,SADIK,32/32,TR 01:30 PM - 03:00 PM
CE301,1,SADIK,32/32,M 08:00 AM - 10:00 AM
CE311,1,DMKT,22/40,SR 03:10 PM - 04:40 PM
CE315,1,SAIFUL,31/31,ST 10:10 AM - 11:40 AM
CE315,1,SAIFUL,31/31,M 11:50 AM - 02:50 PM
CE319,1,TAJWAR,31/31,S 12:00 PM - 02:00 PM
CE319,1,TAJWAR,31/31,ST 08:30 AM - 10:00 AM
CE331,1,SADIK,30/30,MW 10:10 AM - 11:40 AM
CE331,1,SADIK,30/30,S 11:50 AM - 02:50 PM
CE333,1,JTH,0/5,MW 12:00 PM - 01:29 PM
CE341,1,DMKT,31/31,MW 03:10 PM - 04:40 PM
CE341,1,DMKT,31/31,T 03:10 PM - 06:10 PM
CE351,1,FYH,31/35,TR 11:50 AM - 01:20 PM
CE361,1,KASB,24/25,MW 11:50 AM - 01:20 PM
CE361,1,KASB,24/25,W 08:00 AM - 11:00 AM
CE401,1,DFD,22/40,MW 10:10 AM - 11:40 AM
CE408,1,SAIFUL,0/0,S 11:50 AM - 01:50 PM
CE408,2,JTH,0/0,S 10:10 AM - 12:10 PM
CE410,1,DMNH,4/30,W 08:00 AM - 10:00 AM
CE411,1,DMTS,16/40,MW 11:50 AM - 01:20 PM
CE412,1,DMNH,24/25,T 01:30 PM - 04:30 PM
CE415,1,SAIFUL,19/40,S 03:10 PM - 04:40 PM
CE417,1,SAIFUL,18/40,R 03:10 PM - 05:10 PM
CE431,1,JTH,11/35,MW 12:00 PM - 01:29 PM
CE441,1,DMKT,14/40,SR 01:30 PM - 03:00 PM
CE451,1,FYH,0/5,TR 11:50 AM - 01:20 PM
CE453,1,DMTS,1/5,W 03:10 PM - 06:20 PM
CE453,1,DMTS,1/5,ST 11:50 AM - 01:20 PM
CE454,1,KMSN,22/40,S 08:00 AM - 10:00 AM
CE455,1,KMSN,21/40,M 08:00 AM - 10:00 AM
CE459,1,DFD,22/40,R 10:10 AM - 12:10 PM
CE461,1,KASB,0/5,MW 11:50 AM - 01:20 PM
CE461,1,KASB,0/5,W 08:00 AM - 11:00 AM
CE463,1,KASB,0/5,LB-10
CE463,1,KASB,0/5,TR 08:30 AM - 10:00 AM
CE7100,1,MRMK,30/30,R 08:00 AM - 10:00 AM
CE7100,2,KASB,30/30,T 02:00 PM - 04:00 PM
CE7100,3,JTH,30/30,R 02:01 PM - 04:01 PM
CE7100,4,TAJWAR,28/30,M 09:00 AM - 11:00 AM
CE7101,1,DMNH,30/30,MW 03:10 PM - 04:40 PM
CE7101,2,MRMK,35/35,ST 10:10 AM - 11:40 AM
CE7101,3,TAJWAR,36/36,MW 01:30 PM - 03:00 PM
CE7101,4,DMTS,30/35,ST 10:10 AM - 11:40 AM
CE7102,1,TAJWAR,22/30,W 10:10 AM - 12:10 PM
CE7102,2,MNZ,30/30,R 01:30 PM - 03:30 PM
CE7102,3,MNZ,30/30,R 03:31 PM - 05:30 PM
CE7103,1,MRMK,26/26,ST 11:50 AM - 01:20 PM
CE7103,1,MRMK,26/26,R 12:00 PM - 02:00 PM
CE7103,2,TAJWAR,25/25,ST 10:10 AM - 11:40 AM
CE7103,2,TAJWAR,25/25,R 10:01 AM - 11:49 AM
CE7200,1,MRMK,28/30,M 01:00 PM - 03:00 PM
CE7200,2,JTH,27/30,W 08:00 AM - 10:00 AM
CE7201,1,FYH,25/25,M 03:10 PM - 05:10 PM
CE7201,1,DMTS,25/25,ST 03:10 PM - 04:40 PM
CE7201,2,FYH,25/25,ST 08:30 AM - 10:00 AM
CE7201,2,FYH,25/25,T 03:10 PM - 05:10 PM
CE7201,3,MRMK,22/25,MW 10:10 AM - 11:40 AM
CE7201,3,MRMK,22/25,S 03:10 PM - 05:10 PM
CE7203,1,JTH,27/27,ST 03:10 PM - 04:40 PM
CE7203,2,DMRN,9/30,TR 03:10 PM - 04:40 PM
CE7208,1,SAIFUL,22/22,S 11:50 AM - 01:50 PM
CE7208,2,JTH,20/20,S 10:10 AM - 12:10 PM
CE7211,1,DMNH,20/20,MW 10:10 AM - 11:40 AM
CE7211,1,TAJWAR,20/20,R 08:00 AM - 10:00 AM
CE7211,2,EIB,19/25,R 10:10 AM - 12:10 PM
CE7211,2,EIB,19/25,SR 08:00 AM - 10:00 AM
CE7213,1,FYH,15/30,MW 11:50 AM - 01:20 PM
CE7213,2,FYH,31/32,SR 10:10 AM - 11:40 AM
CE7227,1,DMKT,23/30,M 08:00 AM - 10:00 AM
CE7227,1,DMKT,23/30,TR 11:50 AM - 01:20 PM
CE7227,2,JTH,30/30,MW 01:30 PM - 03:00 PM
CE7227,2,JTH,30/30,T 10:10 AM - 12:10 PM
CE7261,1,KASB,25/25,S 03:00 PM - 05:00 PM
CE7261,1,KASB,25/25,TR 11:50 AM - 01:20 PM
CE7261,2,SADIK,19/25,ST 08:30 AM - 10:00 AM
CE7261,2,SADIK,19/25,W 12:00 PM - 02:00 PM
INF7101,1,DDB,34/40,MW 11:50 AM - 01:20 PM
INF7102,1,KMGH,40/40,S 10:10 AM - 11:40 AM
INF7102,1,KMGH,40/40,R 10:10 AM - 11:40 AM
INF7102,2,ARSN,40/40,R 01:30 PM - 03:00 PM
INF7102,2,ARSN,40/40,S 01:30 PM - 03:00 PM
INF7102,3,ARSN,20/40,ST 11:50 AM - 01:20 PM
INF7103,1,KMGH,33/40,SR 08:30 AM - 10:00 AM
INF7104,1,TBA,23/40,ST 03:10 PM - 04:40 PM
INF7104,2,HNI,30/40,T 11:50 AM - 01:20 PM
INF7104,2,HNI,30/40,R 11:50 AM - 01:20 PM
INF7104,3,HNI,40/40,MW 03:10 PM - 04:40 PM
INF7105,1,ASHIK,40/40,ST 04:50 PM - 06:20 PM
INF7105,2,ASHIK,19/40,S 03:10 PM - 04:40 PM
INF7105,2,ASHIK,19/40,R 03:10 PM - 04:40 PM
INF7107,1,NAZMUL,23/40,S 01:30 PM - 03:00 PM
INF7107,1,NAZMUL,23/40,R 01:30 PM - 03:00 PM
INF7107,2,NAZMUL,23/40,R 03:10 PM - 04:40 PM
INF7107,2,NAZMUL,23/40,S 03:10 PM - 04:40 PM
INF7202,1,ARSN,32/40,MW 10:10 AM - 11:40 AM
INF7202,2,ARSN,35/40,MW 01:30 PM - 03:00 PM
INF7202,3,RAISA,38/40,ST 04:50 PM - 06:20 PM
INF7207,1,RAISA,19/40,MW 08:30 AM - 10:00 AM
INF7207,2,RAISA,20/40,SR 03:10 PM - 04:40 PM
INF7208,1,DMRZ,40/40,MW 03:10 PM - 04:40 PM
INF7208,2,DMRZ,20/40,MW 04:50 PM - 06:20 PM
INF7209,1,RRN,14/40,ST 03:10 PM - 04:40 PM
INF7209,2,ASHIK,39/40,MW 11:50 AM - 01:20 PM
INF7209,3,ASHIK,40/40,MW 04:50 PM - 06:20 PM
INF7210,1,MNM,25/40,MW 03:10 PM - 04:40 PM
INF7303,1,TBA,31/40,ST 11:50 AM - 01:20 PM
INF7303,2,HNI,24/40,S 03:10 PM - 04:40 PM
INF7303,2,HNI,24/40,T 03:10 PM - 04:40 PM
INF7304,1,DDB,32/40,ST 10:10 AM - 11:40 AM
INF7304,2,DMSL,35/40,MW 01:30 PM - 03:00 PM
INF7306,1,RRN,8/40,MW 10:10 AM - 11:40 AM
INF7307,1,MNM,13/30,MW 01:30 PM - 03:00 PM
INF7307,1,MNM,13/30,R 08:00 AM - 10:00 AM
INF7308,1,RRN,33/34,R 10:10 AM - 12:10 PM
INF7308,1,RRN,33/34,T 10:10 AM - 11:40 AM
INF7308,1,RRN,33/34,S 10:10 AM - 11:40 AM
INF7308,2,AIA,23/35,ST 03:10 PM - 04:40 PM
INF7308,2,AIA,23/35,R 10:10 AM - 12:10 PM
INF7402,1,DSMM,27/30,W 08:00 AM - 10:00 AM
INF7402,1,DSMM,27/30,MW 11:50 AM - 01:20 PM
INF7403,1,DMSL,23/30,SR 10:10 AM - 11:40 AM
INF7403,1,DMSL,23/30,M 10:10 AM - 12:10 PM
INF7403,2,DMSL,35/35,W 10:10 AM - 12:10 PM
INF7403,2,DMSL,35/35,SR 11:50 AM - 01:20 PM
INF7498,1,TBA,0/10,F 10:00 AM - 01:00 PM
INF7499,1,TBA,0/10,S 10:10 AM - 12:10 PM
ISL307,1,MNM,0/40,MW 03:10 PM - 04:40 PM
ISL310,1,RRN,0/30,S 10:10 AM - 11:40 AM
ISL310,1,RRN,0/30,R 10:10 AM - 12:10 PM
ISL310,1,RRN,0/30,T 10:10 AM - 11:40 AM
ISL310,2,AIA,0/30,ST 03:10 PM - 04:40 PM
ISL310,2,AIA,0/30,R 10:10 AM - 12:10 PM
ISL311,1,DMRZ,0/40,MW 03:10 PM - 04:40 PM
ISL311,2,DMRZ,1/40,MW 04:50 PM - 06:20 PM
ISL401,1,AIA,10/40,MW 01:30 PM - 03:00 PM
ISL403,1,TBA,6/40,ST 03:10 PM - 04:40 PM
ISL403,2,HNI,0/40,R 11:50 AM - 01:20 PM
ISL403,2,HNI,0/40,T 11:50 AM - 01:20 PM
ISL403,3,HNI,4/40,MW 03:10 PM - 04:40 PM
ISL406,1,DSMM,1/30,MW 11:50 AM - 01:20 PM
ISL406,1,DSMM,1/30,W 08:00 AM - 10:00 AM
ISL407,1,DMSL,0/30,M 10:10 AM - 12:10 PM
ISL407,1,DMSL,0/30,SR 10:10 AM - 11:40 AM
ISL407,2,DMSL,0/30,SR 11:50 AM - 01:20 PM
ISL407,2,DMSL,0/30,W 10:10 AM - 12:10 PM
ISL498,1,TBA,4/20,F 01:30 PM - 03:30 PM
ISL499,1,TBA,3/20,F 10:00 AM - 01:20 PM
LAW406,2,TBA,0/0,A 06:40 PM - 09:10 PM
LAW408,1,TBA,0/0,F 03:00 PM - 06:00 PM
LAW408,2,TBA,0/0,F 06:01 PM - 09:00 PM
LAW409,1,TBA,0/0,A 10:50 AM - 01:20 PM
LAW409,2,TBA,0/0,A 01:30 PM - 04:40 PM
ACT101,1,DACY,0/0,MW 11:50 AM - 01:20 PM
ACT101,2,DACY,0/0,MW 01:30 PM - 03:00 PM
ACT101,3,THD,10/10,T 08:30 AM - 10:00 AM
ACT101,3,THD,10/10,R 08:30 AM - 10:00 AM
ACT101,4,NHN,10/11,TR 03:10 PM - 04:40 PM
ACT101,5,NHN,9/10,TR 04:50 PM - 06:20 PM
ACT101,6,RHM,10/10,S 08:30 AM - 10:00 AM
ACT101,6,RHM,10/10,R 08:30 AM - 10:00 AM
ACT101,7,TOMA,9/11,ST 04:50 PM - 06:20 PM
ACT101,8,TOMA,10/10,T 03:10 PM - 04:40 PM
ACT101,8,TOMA,10/10,R 03:10 PM - 04:40 PM
ACT101,9,NAMIRAH,7/8,MW 04:50 PM - 06:20 PM
ACT101,10,NAMIRAH,10/11,SR 04:50 PM - 06:20 PM
ACT101,11,MRQ,9/10,MW 04:50 PM - 06:20 PM
ACT201,1,MRDI,27/27,MW 11:50 AM - 01:20 PM
ACT201,2,ZMD,27/27,MW 08:30 AM - 10:00 AM
ACT201,3,ZMD,27/27,MW 10:10 AM - 11:40 AM
ACT201,4,ZMD,26/26,TR 10:10 AM - 11:40 AM
ACT201,5,THD,27/27,MW 10:10 AM - 11:40 AM
ACT201,6,THD,27/27,MW 08:30 AM - 10:00 AM
ACT201,7,NHN,27/27,MW 03:10 PM - 04:40 PM
ACT201,8,NHN,27/27,MW 04:50 PM - 06:20 PM
ACT201,9,TOMA,27/27,MW 11:50 AM - 01:20 PM
ACT201,10,TOMA,26/26,MW 03:10 PM - 04:40 PM
ACT201,11,NAMIRAH,19/22,TR 01:30 PM - 03:00 PM
ACT201,12,NAMIRAH,20/23,MW 01:30 PM - 03:00 PM
ACT201,13,DMMNR,20/21,MW 08:30 AM - 10:00 AM
ACT201,14,DMMNR,20/20,MW 10:10 AM - 11:40 AM
ACT311,1,RHM,44/44,ST 10:10 AM - 11:40 AM
ACT311,2,RHM,43/43,MW 10:10 AM - 11:40 AM
ACT311,3,DMJS,43/43,MW 10:10 AM - 11:40 AM
ACT311,4,DMJS,43/43,MW 11:50 AM - 01:20 PM
ACT411,1,DACY,45/45,ST 11:50 AM - 01:20 PM
ACT411,2,MRDI,42/42,ST 11:50 AM - 01:20 PM
ACT411,3,MRDI,15/40,ST 03:10 PM - 04:40 PM
ACT421,1,THD,40/42,T 10:10 AM - 11:40 AM
ACT421,1,THD,40/42,R 10:10 AM - 11:40 AM
ACT425,1,AKMAZ,40/42,MW 08:30 AM - 10:00 AM
ACT425,2,AKMAZ,40/40,MW 10:10 AM - 11:40 AM
ACT437,1,ZMD,37/40,TR 08:30 AM - 10:00 AM
ACT440,1,NCS,44/44,MW 11:50 AM - 01:20 PM
ACT441,1,NCS,38/42,TR 08:30 AM - 10:00 AM
ACT478,1,NCS,40/41,TR 10:10 AM - 11:40 AM
ACT7101,1,DACY,40/40,MW 11:50 AM - 01:20 PM
ACT7101,2,DACY,40/40,MW 01:30 PM - 03:00 PM
ACT7101,3,THD,35/35,R 08:30 AM - 10:00 AM
ACT7101,3,THD,35/35,T 08:30 AM - 10:00 AM
ACT7101,4,NHN,34/34,TR 03:10 PM - 04:40 PM
ACT7101,5,NHN,35/35,TR 04:50 PM - 06:20 PM
ACT7101,6,RHM,35/35,S 08:30 AM - 10:00 AM
ACT7101,6,RHM,35/35,R 08:30 AM - 10:00 AM
ACT7101,7,TOMA,34/34,ST 04:50 PM - 06:20 PM
ACT7101,8,TOMA,34/34,T 03:10 PM - 04:40 PM
ACT7101,8,TOMA,34/34,R 03:10 PM - 04:40 PM
ACT7101,9,NAMIRAH,37/37,MW 04:50 PM - 06:20 PM
ACT7101,10,NAMIRAH,34/34,SR 04:50 PM - 06:20 PM
ACT7101,11,MRQ,35/35,MW 04:50 PM - 06:20 PM
ACT7201,1,MRDI,18/18,MW 11:50 AM - 01:20 PM
ACT7201,2,ZMD,16/16,MW 08:30 AM - 10:00 AM
ACT7201,3,ZMD,16/16,MW 10:10 AM - 11:40 AM
ACT7201,4,ZMD,17/17,TR 10:10 AM - 11:40 AM
ACT7201,5,THD,16/16,MW 10:10 AM - 11:40 AM
ACT7201,6,THD,16/16,MW 08:30 AM - 10:00 AM
ACT7201,7,NHN,16/16,MW 03:10 PM - 04:40 PM
ACT7201,8,NHN,17/17,MW 04:50 PM - 06:20 PM
ACT7201,9,TOMA,17/17,MW 11:50 AM - 01:20 PM
ACT7201,10,TOMA,17/17,MW 03:10 PM - 04:40 PM
ACT7201,11,NAMIRAH,21/22,TR 01:30 PM - 03:00 PM
ACT7201,12,NAMIRAH,20/20,MW 01:30 PM - 03:00 PM
ACT7201,13,DMMNR,22/22,MW 08:30 AM - 10:00 AM
ACT7201,14,DMMNR,23/23,MW 10:10 AM - 11:40 AM
BUS101,1,MOKTAR,40/40,MW 01:30 PM - 03:00 PM
BUS101,2,MOKTAR,40/40,MW 03:10 PM - 04:40 PM
BUS101,3,MAHN,40/40,ST 03:10 PM - 04:40 PM
BUS101,4,MAHN,40/40,ST 04:50 PM - 06:20 PM
BUS101,5,SHARIFUL,40/40,ST 08:30 AM - 10:00 AM
BUS101,6,SHARIFUL,40/40,ST 10:10 AM - 11:40 AM
BUS101,7,DANZ,40/40,MW 10:10 AM - 11:40 AM
BUS101,8,DANZ,40/40,MW 11:50 AM - 01:20 PM
BUS101,9,HSM,40/40,MW 03:10 PM - 04:40 PM
BUS101,10,HSM,40/40,MW 04:50 PM - 06:20 PM
BUS101,11,TBA,40/40,ST 03:10 PM - 04:40 PM
BUS101,12,TBA,40/40,ST 04:50 PM - 06:20 PM
BUS101,13,MFM,40/40,MW 10:10 AM - 11:40 AM
BUS101,16,TBA,0/0,MW 01:30 PM - 03:00 PM
BUS231,1,KB,30/30,MW 03:10 PM - 04:40 PM
BUS231,2,KB,32/33,TR 03:10 PM - 04:40 PM
BUS231,3,FZK,33/33,S 01:30 PM - 03:00 PM
BUS231,3,FZK,33/33,R 01:30 PM - 03:00 PM
BUS231,4,ASIFSAMI,30/30,S 10:10 AM - 11:40 AM
BUS231,4,ASIFSAMI,30/30,T 10:10 AM - 11:40 AM
BUS231,5,ASIFSAMI,31/31,S 08:30 AM - 10:00 AM
BUS231,5,ASIFSAMI,31/31,R 08:30 AM - 10:00 AM
BUS231,6,JMA,31/31,MW 01:30 PM - 03:00 PM
BUS231,7,JMA,32/32,S 01:30 PM - 03:00 PM
BUS231,7,JMA,32/32,R 01:30 PM - 03:00 PM
BUS231,8,DMFI,32/32,SR 08:30 AM - 10:00 AM
BUS231,9,DMFI,30/30,SR 10:10 AM - 11:40 AM
BUS361,1,MHSL,35/35,S 08:30 AM - 10:00 AM
BUS361,1,MHSL,35/35,T 08:30 AM - 10:00 AM
BUS361,2,MHSL,38/38,ST 01:30 PM - 03:00 PM
BUS361,3,MN,37/37,MW 11:50 AM - 01:20 PM
